,TransactionID,CustomerID,Gender,Age,Quantity,Price,PurchaseDate,TotalAmount,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune,ProductCategory_Books,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Cash,PaymentMode_UPI,PaymentMode_Wallet,AgeGroup,Month,DayOfWeek
383,T00384,C9785,Female,62,3,-1.2610442105175916,2023-12-29,-0.9056348441238581,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,60+,12,Friday
384,T00385,C6425,Female,48,5,-0.8125434002067816,2023-09-05,-0.09948288608031683,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,41-60,9,Tuesday
385,T00386,C1452,Male,39,3,1.5898363345179987,2023-09-21,1.2140644104969365,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26-40,9,Thursday
386,T00387,C2889,Other,33,3,1.1873174684819563,2023-10-12,0.9147818110231817,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,26-40,10,Thursday
387,T00388,C5279,Female,18,3,-1.1315873520209383,2023-02-11,-0.8093805107254448,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,18-25,2,Saturday
388,T00389,C3925,Male,18,1,-1.609092157951217,2023-02-23,-1.2422620210363415,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,18-25,2,Thursday
389,T00390,C5349,Male,60,5,-0.8691365623911109,2023-08-06,-0.16961354793708422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41-60,8,Sunday
390,T00391,C1626,Other,23,5,0.09789909643361662,2023-12-25,1.0287441365404286,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,18-25,12,Monday
391,T00392,C2776,Other,25,2,1.475235181094732,2023-02-09,0.3255089247716936,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,18-25,2,Thursday
392,T00393,C8119,Female,54,1,-1.1903027577871799,2023-07-12,-1.1384686414883258,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41-60,7,Wednesday
393,T00394,C6663,Male,60,2,1.1958064428096058,2023-03-07,0.18700086760457799,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,41-60,3,Tuesday
394,T00395,C6139,Other,49,5,-1.1506875442581495,2023-01-07,-0.518513590674502,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,41-60,1,Saturday
395,T00396,C8149,Other,27,5,0.9397223839255155,2023-03-24,2.071937731659844,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,26-40,3,Friday
396,T00397,C9379,Male,23,1,0.12195119036195659,2023-09-24,-0.813237697127567,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18-25,9,Sunday
397,T00398,C2894,Other,67,4,-0.712090537329597,2023-03-04,-0.23623767670101325,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,60+,3,Saturday
398,T00399,C7311,Male,50,3,0.017253840320947317,2023-03-27,0.04481095068998208,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41-60,3,Monday
399,T00400,C4114,Male,22,2,-0.760194725186277,2023-04-12,-0.7825555325652312,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,18-25,4,Wednesday
400,T00401,C5173,Other,64,2,-1.300659424046622,2023-08-13,-1.0504546608580827,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,60+,8,Sunday
401,T00402,C1727,Male,64,2,-0.07258780464667551,2023-02-28,-0.4417205159413417,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,60+,2,Tuesday
402,T00403,C8144,Male,24,1,1.64501466764772,2023-01-20,-0.4357594096835165,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,18-25,1,Friday
403,T00404,C1027,Female,34,3,0.4098689029747321,2023-08-06,0.3367298306687764,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26-40,8,Sunday
404,T00405,C9518,Male,59,2,0.35186091173579453,2023-09-11,-0.23132853037103954,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41-60,9,Monday
405,T00406,C9821,Other,32,4,-1.178984125350314,2023-03-29,-0.6991000449556781,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,26-40,3,Wednesday
406,T00407,C4228,Male,47,4,-1.2836814753913233,2023-11-17,-0.8028934245036938,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,41-60,11,Friday
407,T00408,C6967,Male,36,5,-0.65761961872718,2023-09-26,0.0924998007525839,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,26-40,9,Tuesday
408,T00409,C8066,Other,34,3,0.9743856957634173,2023-09-07,0.7564618418815292,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,26-40,9,Thursday
409,T00410,C2146,Male,47,5,-0.20062983408872062,2023-03-13,0.6588048952459806,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,41-60,3,Monday
410,T00411,C6409,Male,21,5,1.046541977548437,2023-10-08,2.2043093559144924,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,18-25,10,Sunday
411,T00412,C6143,Male,24,3,-0.2119484665255865,2023-08-03,-0.12560655762196268,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,18-25,8,Thursday
412,T00413,C3041,Other,70,5,0.8661512730858874,2023-07-24,1.9807678712460461,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,60+,7,Monday
413,T00414,C5920,Female,29,3,-0.8818700238825851,2023-01-05,-0.6237095834596531,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,26-40,1,Thursday
414,T00415,C9308,Female,20,4,-0.9773709850686407,2023-06-01,-0.499227658663891,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,18-25,6,Thursday
415,T00416,C6067,Male,36,3,1.6004475524275605,2023-03-02,1.2219541099558229,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,26-40,3,Thursday
416,T00417,C7691,Other,41,2,1.1335539644068435,2023-08-11,0.1561433763876003,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,41-60,8,Friday
417,T00418,C6344,Other,69,1,-1.4661944234357853,2023-05-31,-1.206846036798674,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,60+,5,Wednesday
418,T00419,C7592,Other,61,4,0.4105763175020362,2023-12-13,0.8767359269658853,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,60+,12,Wednesday
419,T00420,C5844,Other,38,1,-0.03438742017225321,2023-05-19,-0.851984887803431,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,26-40,5,Friday
420,T00421,C3085,Female,45,4,0.6277525773844,2023-09-25,1.0920370588661612,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,9,Monday
421,T00422,C4143,Other,65,2,0.6744419361864717,2023-06-15,-0.07143062133760987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60+,6,Thursday
422,T00423,C7888,Female,25,1,-0.948366989449172,2023-11-11,-1.0785069256007898,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,18-25,11,Saturday
423,T00424,C7211,Male,24,2,0.8590771278128462,2023-07-10,0.020089892385471576,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18-25,7,Monday
424,T00425,C3851,Male,66,2,0.42967650973924737,2023-10-16,-0.19275666634981747,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,60+,10,Monday
425,T00426,C5930,Other,20,4,1.2743294553403628,2023-11-29,1.7330313082370155,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,18-25,11,Wednesday
426,T00427,C7653,Other,18,5,0.12195119036195659,2023-03-26,1.0585496678295547,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,18-25,3,Sunday
427,T00428,C9977,Female,26,2,0.469999137795582,2023-03-14,-0.17276942772063877,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,26-40,3,Tuesday
428,T00429,C1006,Male,60,2,-1.2122326081336074,2023-05-29,-1.006622997197603,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,41-60,5,Monday
429,T00430,C5978,Male,59,4,0.6984940301148117,2023-09-25,1.1621677207229286,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,41-60,9,Monday
430,T00431,C5700,Other,28,3,1.2361290708659405,2023-12-17,0.9510744285340588,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,26-40,12,Sunday
431,T00432,C4443,Other,39,4,0.912840631887959,2023-04-15,1.3746636261489338,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,26-40,4,Saturday
432,T00433,C8043,Female,40,2,-0.17233325299655597,2023-11-11,-0.49116263255036274,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,11,Saturday
433,T00434,C6279,Other,46,4,-1.4485090602531825,2024-01-01,-0.9662978666299619,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41-60,1,Monday
434,T00435,C8618,Female,57,2,-1.3650341460312967,2023-07-10,-1.082364112002912,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,41-60,7,Monday
435,T00436,C8238,Male,35,1,-0.2770306030375652,2023-09-23,-0.9121219303456091,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,26-40,9,Saturday
436,T00437,C8244,Other,64,3,1.554465608152793,2023-11-06,1.1877654123006487,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,60+,11,Monday
437,T00438,C4501,Other,23,1,-1.6494147860075516,2023-05-09,-1.2522556403509308,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18-25,5,Tuesday
438,T00439,C9375,Other,41,1,-0.7998099387153075,2023-08-30,-1.0416883281259868,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,41-60,8,Wednesday
439,T00440,C8752,Female,70,3,-1.0856054077461705,2023-08-25,-0.7751918130702707,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,60+,8,Friday
440,T00441,C3780,Male,39,1,-0.011042740771217353,2023-04-18,-0.8461991082002477,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,26-40,4,Tuesday
441,T00442,C2389,Male,29,5,0.482025184759752,2023-06-19,1.5047560038932375,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,26-40,6,Monday
442,T00443,C5649,Male,25,1,-0.778587502896184,2023-03-11,-1.0364285284867292,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,18-25,3,Saturday
443,T00444,C9445,Other,43,2,1.6082291122279058,2023-03-26,0.39143174691705496,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,41-60,3,Sunday
444,T00445,C6491,Male,43,3,0.6178487740021424,2023-09-26,0.4913679400629485,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,41-60,9,Tuesday
445,T00446,C2530,Male,47,4,-1.2730702574817616,2023-08-31,-0.7923738252251787,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,41-60,8,Thursday
446,T00447,C4848,Male,35,2,-0.402950388897698,2023-01-06,-0.6054756113768935,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,26-40,1,Friday
447,T00448,C6085,Other,42,5,0.5541814665447719,2023-06-12,1.594172597760616,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,41-60,6,Monday
448,T00449,C4680,Other,62,3,0.9828746700910667,2023-08-02,0.7627736014486383,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,60+,8,Wednesday
449,T00450,C4262,Female,48,1,-1.15422461689467,2023-04-02,-1.1295269821015879,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,41-60,4,Sunday
450,T00451,C3414,Female,69,1,0.3263939887528463,2023-03-18,-0.7625682939360525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,60+,3,Saturday
451,T00452,C1400,Female,44,2,1.0040971059101902,2023-08-29,0.09197382078865815,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,41-60,8,Tuesday
452,T00453,C1757,Female,59,2,1.0189528109835766,2023-02-04,0.09933754028361873,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41-60,2,Saturday
453,T00454,C5011,Male,69,3,1.4052011428916242,2023-01-03,1.0767836399123143,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,60+,1,Tuesday
454,T00455,C8784,Female,28,2,0.9984377896917572,2023-06-09,0.08916859431438746,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,26-40,6,Friday
455,T00456,C2193,Female,25,2,-1.063675557399743,2023-12-26,-0.9329858022479973,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,18-25,12,Tuesday
